d1,d2,label
4.29003617,-4.254129919,3
3.862293687,-4.008612057,3
2.844832691,4.05922894,0
8.037304263,-6.5798767,1
-0.19061798,-5.884469638,4
3.391692317,3.637997754,0
0.334630338,-5.949993647,4
0.159168548,8.111661609,2
4.942064869,-3.57808272,3
-0.395196407,-5.643493502,4
3.809418125,3.719090586,0
0.913283676,7.658396962,2
8.090850322,-6.051481061,1
1.33192723,7.735864823,2
0.487718815,-5.844266391,4
8.102682152,-6.747601672,1
3.597922279,4.079565489,0
0.867701385,7.298928659,2
4.389095749,-3.403814149,3
-0.037750362,-5.120762247,4
7.933892139,-7.089006642,1
4.067723989,-4.119632274,3
4.335531143,-4.256700284,3
0.315958405,-6.078990299,4
0.270932314,-5.82853029,4
8.613323963,-7.758521462,1
7.592745,-6.274998986,1
3.650868123,3.360301678,0
0.946854148,8.072316861,2
3.170633072,3.306265948,0
8.14298281,-7.249912884,1
4.504467584,-3.487612349,3
0.785670393,8.773755447,2
3.343991278,3.77521951,0
8.262594073,-6.497887272,1
8.282273859,-6.555522597,1
8.065169513,-7.053664587,1
7.81440759,-7.214691226,1
1.217886442,7.639731983,2
-0.275603283,-5.683870444,4
1.141550262,7.258221909,2
8.949365813,-6.840207775,1
4.776816248,-4.036856051,3
8.212724616,-6.854837753,1
3.83308674,-4.255663347,3
0.692737935,-6.42968751,4
3.739555406,4.372987016,0
7.845448344,-6.685935421,1
3.596247903,3.232769962,0
1.037139031,8.229775534,2
4.284971719,-3.766882478,3
3.912862795,4.171046864,0
3.894022666,3.815812663,0
4.111244634,4.316766448,0
4.933235132,-3.04831182,3
-0.042608347,-5.861749693,4
3.977777898,-4.176797301,3
4.815296784,-3.469326587,3
4.016116988,-4.007167001,3
0.017645091,-5.86544652,4
0.886630376,7.279198881,2
1.324825076,7.982332165,2
3.904926563,4.084560998,0
1.477009802,7.636128789,2
4.001142033,-4.585188647,3
0.977847071,8.294222954,2
0.715951043,7.623268248,2
4.271415282,3.640796527,0
-0.281810387,-6.156876038,4
3.606116011,3.771628471,0
0.342588129,-6.598167206,4
8.647657707,-6.53010022,1
3.749617228,3.661873837,0
2.9952061,4.443000323,0
3.673845351,3.561891077,0
0.215566027,7.654365349,2
0.375813489,-6.412267994,4
0.778835232,7.956924748,2
3.395785096,4.382448759,0
-0.348780893,-6.004188549,4
0.373120327,-5.529518173,4
3.692730908,3.398249328,0
8.144900938,-7.292685045,1
3.471655894,4.096234607,0
8.092158737,-7.137091102,1
8.370612793,-7.474975639,1
8.000195942,-6.403968294,1
1.492763797,8.754397364,2
1.048262002,7.452613733,2
8.340145534,-7.053086981,1
0.048210006,-6.113861307,4
4.205385419,-3.500946144,3
0.229556536,-6.859482476,4
0.422394092,-6.032258662,4
8.027850224,-7.581249393,1
8.051436738,-6.57137582,1
3.539185377,4.253198886,0
2.728990835,4.666289766,0
8.137858823,-6.812929455,1
-0.770204459,-6.687037815,4
0.940149099,7.361453395,2
3.512053332,4.341542672,0
-0.031081745,-6.102698437,4
1.073138153,7.58431399,2
0.9347003,7.645659006,2
3.210729816,3.504189837,0
0.109208057,-6.224111355,4
4.492190217,-4.400862986,3
7.953406993,-6.024385667,1
3.555287445,3.720658993,0
7.735495672,-6.435973781,1
4.54859984,-4.587539916,3
3.404041624,4.422968929,0
0.856455423,-6.169315471,4
3.257697069,4.039275888,0
3.436569456,3.43645465,0
0.664256791,-6.972880783,4
0.276252544,7.912644996,2
-0.493453113,-6.046466061,4
0.395713485,-6.085498143,4
4.622475468,-4.311116771,3
3.130484771,4.421476506,0
-0.005855877,-6.361599258,4
1.468366212,8.203342088,2
0.162512057,7.557257208,2
1.446634404,7.695058678,2
0.489874692,-5.851727613,4
2.942768014,3.927255205,0
-0.058077479,-5.777281539,4
7.998122016,-6.960077268,1
8.194014476,-6.533709606,1
3.43435534,-3.716080475,3
7.653235596,-7.371424477,1
0.039238091,-6.371138779,4
0.045283004,-6.663977951,4
7.745761585,-7.244321927,1
0.890921541,-6.236728206,4
3.072838716,4.185428198,0
1.0651159,7.285685354,2
4.700807563,-3.62531788,3
4.000228886,4.298958832,0
0.476380443,-6.880488146,4
0.827141708,7.881447882,2
7.81479418,-6.159238716,1
0.629200372,-5.877055613,4
1.003349245,8.031315554,2
4.501135305,-4.833981035,3
1.574534857,7.745320541,2
2.886824235,3.968055499,0
8.067027228,-6.681692896,1
4.002291697,-3.622351141,3
4.568217846,3.737001576,0
4.329641845,-4.431197512,3
8.375248754,-6.902744841,1
3.532930231,3.968336711,0
3.631218565,3.527624708,0
0.211727788,-5.671711744,4
8.317295813,-7.148689924,1
0.921712367,8.373428844,2
0.710522386,-6.151458539,4
7.765022882,-6.518454671,1
4.393430092,-4.773801453,3
8.050293395,-6.515930796,1
4.376898188,-4.287390319,3
7.999822463,-6.981388413,1
7.835030209,-7.25923839,1
8.737684423,-7.246193876,1
8.040512044,-6.376509061,1
0.388787619,8.109077033,2
7.598956132,-6.816666487,1
0.284631529,8.006974694,2
5.138571941,-4.044972382,3
0.685011009,7.627814164,2
0.114474332,-6.917524232,4
-0.929386618,-6.123539529,4
0.237052206,-5.921399052,4
8.64398215,-6.976592558,1
0.198405628,-6.560886191,4
0.825467219,8.067471515,2
-0.44561614,-5.96203803,4
3.342678119,4.395656265,0
3.685561258,-4.109852596,3
3.36780433,3.731453503,0
3.566603632,4.193358322,0
0.147629946,-6.192006928,4
0.800715561,-5.446030107,4
1.098087018,7.877467117,2
0.654622467,-6.133379188,4
0.71402222,8.041720703,2
0.689112728,7.53063865,2
8.283183518,-6.359438034,1
1.311781186,8.161999582,2
8.674079546,-6.878451857,1
4.725525627,-3.612077003,3
-0.231757643,-6.04342041,4
7.966001223,-6.637929777,1
1.525286661,7.483024625,2
5.012813248,-3.913310398,3
0.400898518,-6.229776518,4
0.682879159,-5.84647134,4
3.657497041,4.070137507,0
4.370586073,3.677724847,0
1.116479204,7.781860871,2
3.374175737,3.467777902,0
8.734239594,-6.769180513,1
7.908492313,-7.236583911,1
5.077006783,-4.061711759,3
0.28490786,-6.377465651,4
4.205477988,-4.095762341,3
0.823833761,8.038182438,2
-0.166247832,-6.099063884,4
-0.39818304,-5.817318362,4
4.308879549,-4.434447882,3
0.760072847,6.970005895,2
0.383758605,-6.002154627,4
3.905808681,4.117268191,0
-0.313339312,-6.270554441,4
4.42996559,-4.275652789,3
4.900806773,-3.783137633,3
0.324330597,-6.341693233,4
0.916071548,7.871410762,2
4.571155067,-3.90510484,3
3.926409747,-3.612000021,3
4.224963154,-4.055428169,3
4.660556235,-3.866280171,3
1.064008436,7.513084234,2
0.605377101,-5.133930412,4
4.211264794,-3.572053283,3
0.082938244,-5.5996421,4
0.549395345,-5.957278861,4
1.413339794,7.651523339,2
4.184308979,3.576463734,0
1.052970294,8.388796498,2
4.34944189,-4.117423677,3
8.339833112,-7.561443982,1
3.351339984,3.980073368,0
3.902764177,-3.579299825,3
3.521330363,4.278344886,0
0.517652974,-6.293506073,4
0.731031182,7.535409541,2
7.990418879,-7.346256711,1
0.616699109,7.845669088,2
3.139295509,3.899618663,0
1.859514978,7.304129128,2
3.466024792,2.885220167,0
0.511890364,-5.908903505,4
3.830668424,-4.34447035,3
8.061074641,-7.116262487,1
4.537031244,3.913031313,0
4.203613335,4.215858664,0
8.26961847,-7.107548889,1
4.500283709,-3.712600434,3
0.824712724,8.265106105,2
1.284252559,8.11375956,2
0.560166596,7.166487471,2
0.479124722,-6.094298356,4
4.126573099,-3.682793136,3
-0.099664961,-6.158737169,4
4.029797701,3.934829526,0
4.223751623,-3.903922738,3
3.887787942,-3.792461161,3
3.262833521,4.503350635,0
3.880971877,3.650417888,0
0.836817461,-6.455254629,4
8.174982853,-6.735257395,1
7.480357247,-6.960360922,1
8.170213986,-6.013184914,1
0.391853098,7.813488538,2
3.616612504,-3.944259506,3
0.613879598,7.843618506,2
3.194891587,3.675848452,0
3.766334336,3.803301881,0
3.92205856,4.042494226,0
8.305419293,-6.868013971,1
3.497744899,3.999711079,0
0.539754676,-6.254823365,4
4.723804129,-3.422205481,3
3.479177266,3.224584096,0
4.277541438,-4.315344793,3
8.162828908,-6.440681099,1
3.136116379,4.385926281,0
0.559368425,7.800817862,2
8.583317809,-6.782393901,1
0.557757015,7.827013755,2
8.643682153,-6.877316282,1
3.596856413,3.669365057,0
8.421144514,-7.120855396,1
8.558103852,-6.544297519,1
4.531744958,-4.264809015,3
8.285384496,-6.655271669,1
4.875992475,-3.724346731,3
0.865659309,-6.439723674,4
-0.227095056,-5.841847725,4
3.596752936,3.213343404,0
8.529433259,-7.093595573,1
4.964377218,-4.660278424,3
7.84307053,-6.69981564,1
3.694103909,2.98528409,0
3.379652738,4.003222044,0
4.862618559,-4.936541387,3
0.099542408,-6.130145947,4
0.164728175,-5.725083243,4
1.375008222,8.398833408,2
0.979959149,8.113973878,2
-0.032017859,-5.632025637,4
0.741480983,7.531574344,2
2.866370878,4.597966549,0
7.858874654,-6.167211134,1
4.468033576,-3.486785619,3
0.040751234,-6.569783505,4
-0.20557718,-6.397368084,4
8.534794929,-6.926425467,1
-0.048871504,-5.772900293,4
3.262818061,3.368461033,0
-0.712763256,-6.260413268,4
3.823326626,-3.728470739,3
8.111191598,-7.012548838,1
3.777001099,3.976352579,0
4.324051127,-3.871727021,3
8.436092776,-7.170042246,1
4.82718469,-3.896473831,3
0.434452675,-6.813173632,4
3.203588169,4.272259295,0
4.720594708,-3.800269285,3
3.992165765,-3.759722093,3
7.982447349,-7.475177405,1
-0.126306645,-5.9219684,4
3.006972642,4.301314174,0
4.169823808,-4.305085751,3
4.588459198,-4.290722211,3
4.426676447,3.707615019,0
1.52115991,7.663660589,2
7.260460015,-5.985245353,1
0.96826794,8.502511545,2
0.94113596,7.795016707,2
3.699251397,3.923311452,0
0.451221722,-6.4505188,4
3.942739158,3.734853451,0
3.83102388,3.179039301,0
4.51274439,-4.226590098,3
0.655508717,-6.245839551,4
4.55448996,-3.249945596,3
8.113384947,-6.288469633,1
3.906017527,4.470532679,0
2.980771219,3.628638744,0
4.379041539,-3.007795842,3
1.92003431,8.371887034,2
5.078417851,-3.122666465,3
0.834246635,7.276147648,2
4.373093043,-3.966535007,3
8.147771685,-6.582568827,1
4.138093374,3.051000778,0
8.191745417,-7.150589221,1
3.478736954,3.561270219,0
0.675411585,-5.99977849,4
3.730893258,3.794995025,0
0.96289695,7.94114224,2
2.944972585,3.984985675,0
0.878680908,-5.530851457,4
3.787316895,-4.227390545,3
8.309376595,-6.745680702,1
-0.220978617,-6.49612942,4
8.04142876,-7.028635674,1
3.699590863,3.599713252,0
4.067458812,-3.714223049,3
3.227838475,4.463163696,0
0.770436756,8.340401025,2
3.910015518,3.798228792,0
4.213763129,4.299691178,0
1.601831387,7.721104093,2
3.358928183,3.807522788,0
8.271892086,-6.716824998,1
3.778796665,3.339055557,0
8.228839582,-6.182030555,1
3.755850586,-4.086297514,3
4.600365543,-3.238853964,3
2.658652237,4.441205491,0
4.120594947,-3.98077534,3
7.976165629,-6.864434646,1
-0.303971124,-6.222770434,4
1.585460103,7.005833128,2
0.631251715,-5.592392599,4
1.540881859,7.924679582,2
3.997749943,4.502002495,0
-0.212770601,-5.863840721,4
0.675642438,8.066101561,2
3.573837211,3.740529092,0
4.302519703,4.546489444,0
8.106798981,-6.505707821,1
7.457914765,-6.735982704,1
4.391179199,-4.55288875,3
4.585413766,-3.725078909,3
7.806794205,-6.49784769,1
8.403622559,-6.742183817,1
4.470839355,-3.71353821,3
-0.005661686,-5.402994653,4
3.405123953,3.628556045,0
0.021809419,-5.699740436,4
-0.233545479,-6.340318578,4
3.773147447,-4.083161259,3
3.071834907,3.814109318,0
-0.116610697,-5.808893278,4
3.475325986,4.109943121,0
8.588347626,-7.161160932,1
4.330337699,-3.963270159,3
3.93372695,-4.032941775,3
1.058689151,7.627964951,2
3.848344436,-4.431508741,3
4.673206655,-3.979267343,3
0.608266892,7.4315297,2
3.845280877,-3.821953489,3
1.47540512,8.693405441,2
0.194058559,-6.318365902,4
3.25186197,4.01112026,0
3.741961229,3.976601591,0
3.765465591,4.168928312,0
1.386378235,7.188939036,2
1.537862149,8.813368606,2
3.535665928,4.457015892,0
-0.351966165,-6.547282097,4
8.596717826,-7.406132011,1
2.961574243,3.803275662,0
-0.162072909,7.749468207,2
4.794919996,-3.812624785,3
8.524669823,-6.957129218,1
3.054706124,4.371385641,0
4.091136155,-4.4921626,3
0.613965243,7.195836089,2
4.385606038,-4.052042888,3
8.570535093,-6.948376526,1
8.134086135,-6.682301676,1
8.411023047,-6.562154764,1
4.360369151,-4.064470494,3
8.5332881,-6.270203394,1
4.970499527,-3.270767438,3
0.238826707,-6.039055121,4
-0.351517989,-6.43026763,4
7.941919621,-7.232868043,1
7.651447977,-6.781351078,1
5.51862374,-4.680028118,3
1.057118649,7.507234681,2
0.481415748,8.474610759,2
4.759850303,-3.794741244,3
0.587758688,-6.186926427,4
4.285335391,4.782755184,0
8.173475087,-6.19912992,1
4.977634709,-4.483186993,3
1.251654108,8.526362599,2
3.574706104,4.254196825,0
4.118143018,-3.546069518,3
4.894310123,-3.672483434,3
1.023075748,7.101333226,2
4.640939081,-4.056241097,3
8.243271596,-6.71194188,1
3.137676927,3.501686946,0
-0.293206621,-6.79356967,4
4.795849464,-4.054868277,3
3.234234084,3.757005081,0
7.761960989,-6.975048246,1
8.012586407,-7.703055514,1
1.256820838,8.362966898,2
4.23546191,-3.284310726,3
0.656571376,-6.315495484,4
3.068493331,4.063501158,0
-0.064738657,-5.784084224,4
0.662414799,8.346676219,2
-0.045994785,-5.718157489,4
4.563609759,-3.867654843,3
3.614612272,4.40142416,0
0.561171427,7.472043021,2
8.390208115,-6.715882381,1
4.055475991,-3.634611358,3
0.223725099,7.425684414,2
0.816271294,-6.191946443,4
0.852487662,7.709792064,2
4.698743288,-3.756881864,3
3.574537731,3.336526951,0
0.484911515,-5.729950854,4
0.180273611,-6.035797713,4
3.937726171,4.670317543,0
8.157577549,-6.745845561,1
8.4513083,-6.839934467,1
1.622313978,7.844549299,2
-0.807777485,-6.012372547,4
4.833230088,-3.857648938,3
1.189210935,7.385407406,2
0.012346436,-6.382220121,4
4.965281375,-3.90470797,3
4.179092809,-3.945847895,3
3.195994115,4.323537039,0
0.185323642,-5.768123294,4
4.478776775,-4.02387848,3
8.060023392,-7.245742279,1
4.686669319,-3.76828376,3
3.584178888,3.452509875,0
0.698012431,-6.311786416,4
4.481034243,3.809295942,0
4.204370791,4.103411406,0
3.596613476,-4.132123337,3
0.98836431,-5.683445116,4
1.041766703,8.166533632,2
0.533567695,7.398234533,2
4.085835527,-4.063361921,3
4.077263663,-4.727815612,3
1.104466367,7.07852069,2
4.506038661,-3.420579298,3
0.382807114,-6.578042459,4
0.837909098,7.577741174,2
7.537311556,-6.778748279,1
0.286978292,8.018175375,2
0.65156441,-6.232723896,4
0.851196541,7.472326358,2
3.411275167,-3.25274006,3
8.250237389,-7.093036993,1
-0.326793211,-5.830158658,4
3.786799605,-4.074911813,3
4.039619563,-4.083727292,3
0.875377638,7.870980332,2
7.642687956,-6.858519833,1
3.84785113,4.060451679,0
3.841697715,4.521372262,0
8.229429318,-7.207629756,1
0.046135427,-5.778908698,4
4.837430658,-4.0914293,3
0.621304821,8.540862834,2
3.398564424,3.592810655,0
-0.228786653,-6.15529837,4
8.539666493,-7.558305356,1
0.728117637,7.84355032,2
0.993767348,8.007869345,2
5.093933995,-4.425778532,3
3.815546251,4.282939732,0
1.094551119,6.820855735,2
4.312199387,-4.124687634,3
4.742442598,-4.172805477,3
3.188511613,4.086579399,0
0.75303113,7.071102548,2
8.133431648,-6.078327019,1
4.572274508,-4.537715865,3
1.495700992,8.466436299,2
3.277059099,3.262951068,0
-0.330469782,-6.509398412,4
8.213428561,-7.10410721,1
4.39910527,-3.31094225,3
3.420388111,4.148495687,0
3.202416541,3.284123679,0
8.607791968,-6.760473919,1
4.382530023,-3.787880219,3
-0.024997008,-6.469169308,4
8.361927344,-6.262260671,1
1.216964366,8.209625688,2
1.495548847,7.937563122,2
4.501783395,-3.348634088,3
3.781151747,4.518623944,0
4.657801862,-4.325249417,3
0.125137559,-5.823485451,4
4.446151639,-3.77420489,3
0.345161851,-4.987703163,4
4.059275078,-4.454485829,3
1.210050625,7.655135809,2
8.280555242,-6.690695452,1
3.923487466,-4.552612762,3
8.809774347,-7.048250489,1
3.760249279,4.219998761,0
-0.242243341,-5.69956937,4
0.868394338,7.740855342,2
1.172477181,7.885946742,2
3.262209814,4.221476761,0
3.475207039,3.446715547,0
0.990929993,8.117492697,2
3.05193753,3.87843723,0
3.485244363,-4.375443209,3
1.42827337,7.50635158,2
0.618666484,-6.660361282,4
7.747194322,-6.715801435,1
5.535611094,-3.95206756,3
3.766491703,3.558950359,0
0.975691295,8.221841878,2
4.438752156,4.286867979,0
4.393460316,-4.118386058,3
4.44627485,-4.050430756,3
5.167826058,-3.364631062,3
8.444697321,-6.342162676,1
3.301957244,4.121173233,0
4.465602621,-3.66769157,3
3.916338655,-3.34447463,3
7.805984675,-6.697250604,1
0.48716393,-5.992212669,4
1.097788217,7.511356142,2
4.207622396,-4.097562397,3
4.247017492,-3.290924372,3
4.26590261,-3.846219134,3
1.450797433,7.333747354,2
0.464412374,-6.160257269,4
0.015282489,-5.467480842,4
8.060872004,-6.363871961,1
0.204311176,-5.692474638,4
0.607342419,7.417498705,2
9.179140239,-7.119768158,1
0.321799603,-5.903586937,4
3.460354543,3.59225065,0
1.209503892,8.036544792,2
1.155976408,8.088740065,2
0.701349171,8.201014662,2
2.930810525,3.429300987,0
0.606887971,-6.112633597,4
0.91713504,8.360349281,2
0.467550677,-6.209816278,4
8.38367051,-7.542607966,1
0.920970218,8.118106688,2
0.172490793,-6.276676163,4
0.526032355,-6.337281515,4
4.931604019,-3.623212542,3
7.476324508,-6.671375944,1
3.541230941,3.814817978,0
1.226992445,7.06065965,2
0.440587873,7.714177063,2
3.964638618,-4.569410989,3
7.9902468,-6.514174089,1
8.184678139,-6.668061662,1
3.192299906,4.061885924,0
4.548816998,-4.275600927,3
4.800412019,-4.740735031,3
0.762223483,8.021933279,2
8.388153795,-6.714713476,1
4.442747513,-3.417097771,3
7.804405988,-6.713821488,1
0.552774023,8.194583276,2
8.162032061,-6.64542783,1
8.311820563,-6.528249601,1
0.684010567,-6.616877923,4
8.923632089,-6.590449414,1
0.593559119,7.476252896,2
3.931338463,3.4892601,0
8.529302031,-6.629418421,1
4.042077096,4.215456923,0
1.15878878,8.065192999,2
0.60676252,7.707938284,2
0.206563078,-5.83414279,4
3.406000191,3.932213356,0
8.268403156,-7.06012512,1
0.288013804,8.277019243,2
0.732507202,7.405384727,2
3.285251647,3.47045108,0
7.852007407,-6.684792938,1
5.193782802,-3.647067554,3
8.407892338,-6.121711132,1
8.331543211,-6.855281569,1
0.216067824,8.068489894,2
0.254912559,7.842556079,2
4.160676213,-3.760261038,3
5.033490106,-3.855548347,3
8.680429388,-6.79121704,1
4.5812172,-3.914390178,3
2.988400441,4.131529523,0
1.43666193,7.472052137,2
8.587935735,-6.686684021,1
7.299855138,-7.437869938,1
0.806761761,-5.954807947,4
7.557165077,-6.780447176,1
3.442401719,3.859538756,0
3.687998535,4.409963632,0
4.837345116,-3.649014271,3
3.7424457,-4.806429524,3
4.066778951,-4.57319866,3
4.47964187,-3.935607525,3
0.822593156,7.970042521,2
-0.276662679,-6.479070973,4
3.357564015,4.059959173,0
3.635922494,3.457896433,0
1.011376099,8.240100604,2
8.878127097,-7.145583296,1
7.354644884,-6.445869756,1
3.177961753,3.970501918,0
0.399064638,-6.408155002,4
0.307999947,-6.495942822,4
8.293654093,-6.655855177,1
0.196856432,-5.533141801,4
0.35144198,-6.054249217,4
4.073827147,4.384824908,0
4.009585672,3.253972759,0
4.590822937,-4.616136506,3
4.717340439,-4.134455013,3
0.181017598,-5.983266226,4
0.770420703,-5.731131167,4
4.185635828,-4.003335466,3
0.049793232,-5.965373154,4
7.700616714,-6.235722883,1
8.618433227,-6.422168281,1
0.112911228,-5.896644375,4
4.597908511,-4.073627412,3
4.254511579,3.428243134,0
7.613882613,-6.846487282,1
4.044316145,-4.167503904,3
3.409299205,-4.188135213,3
5.592724827,-3.584392024,3
4.342810668,-3.821586809,3
4.676570023,-4.061010115,3
0.844679625,7.91841275,2
3.719035584,4.153106911,0
8.142680214,-7.010352719,1
2.963403303,3.396256202,0
4.174851877,-3.945926914,3
8.070903431,-6.225922113,1
4.074639247,-3.809474071,3
0.890333174,-6.18814144,4
1.439264675,8.322239878,2
3.371478313,3.738678756,0
1.103393393,8.360449938,2
0.548347291,-5.755256201,4
0.087543637,-6.126885699,4
1.236867989,7.491447236,2
8.380027548,-6.512802927,1
4.802038475,-3.73499066,3
4.170971655,-4.304644053,3
0.968739848,7.544381655,2
1.289564889,8.105700979,2
1.581943125,8.20387357,2
2.85101113,3.743009686,0
4.755981045,-3.473984694,3
8.746134643,-7.408615237,1
0.748962092,8.271325465,2
1.433313717,8.179700437,2
4.023824981,-4.368411585,3
3.735340202,-4.762429598,3
4.452055329,-3.25524791,3
0.534716166,7.747494078,2
8.536731098,-7.060750539,1
0.596570733,8.012001183,2
4.93685353,-3.566201632,3
3.544380832,4.730709745,0
4.270105313,-4.53786652,3
8.175557756,-5.755249547,1
0.897434925,-5.227397174,4
-0.403330337,-5.962778703,4
4.07774674,3.541029036,0
8.158244368,-6.979068326,1
1.006242971,7.557262836,2
0.577878423,7.495549577,2
4.24945309,3.823425346,0
1.294187979,7.861825444,2
2.82137892,3.212252145,0
4.001226604,-3.905060187,3
7.955521854,-7.596056406,1
4.58337857,-3.897092633,3
0.996211996,8.710801971,2
3.199653825,4.447962729,0
4.112313079,3.966336742,0
0.400917797,8.294548794,2
0.22141216,-6.023383777,4
-0.147617214,-5.736015615,4
-0.057797946,-5.253776148,4
8.335827132,-7.138920304,1
3.588279867,4.164844864,0
3.811563258,-3.796257352,3
2.910644065,3.352575787,0
7.683733702,-6.372857474,1
0.168363124,-6.195500206,4
3.420368946,3.319866599,0
0.927176358,7.489515496,2
8.001951184,-7.151828376,1
3.497234646,3.998643489,0
7.729215086,-7.252696794,1
0.03229008,-6.269273831,4
3.838922197,-3.858795966,3
0.753027408,7.906969889,2
0.788672962,7.791781349,2
3.6061208,3.415118174,0
1.353643069,7.867717357,2
8.260750559,-6.714589628,1
3.573161576,4.489357642,0
0.239354157,-6.239710114,4
3.586337334,4.029589652,0
0.041329155,-6.139456897,4
3.521597379,4.549798271,0
8.040107617,-6.627603152,1
4.284165737,-4.375477516,3
4.009321097,3.972861063,0
0.631405334,7.843457899,2
2.919167885,3.784145156,0
0.671872712,-5.968581866,4
1.093105211,8.289680224,2
8.572602774,-7.269313628,1
0.139064913,-6.170018375,4
-0.728675274,-6.109701982,4
0.195937247,-5.481233187,4
-0.17341909,-6.515668143,4
0.375612304,-6.376413952,4
3.423871586,4.144759249,0
8.352545833,-6.73880738,1
-0.060873332,-6.261567671,4
7.710522918,-7.426577469,1
3.449254108,3.466946599,0
1.649054786,6.645076904,2
8.616243809,-6.850329689,1
0.410158679,-5.819309552,4
9.35813646,-7.103207393,1
2.440786867,3.414494263,0
1.115627019,8.280189329,2
4.897523901,-3.552631971,3
7.960233894,-6.667361467,1
8.365086275,-7.016205631,1
4.376326003,-3.044531459,3
0.708912998,-5.784893936,4
7.522363829,-6.304870497,1
0.751953377,8.130932524,2
3.155361199,3.9701742,0
-0.32486338,-6.23955454,4
3.889533939,4.186267442,0
3.594558659,3.825177122,0
8.434002351,-6.054725989,1
8.3657112,-7.403104456,1
0.521961509,-6.893257206,4
8.538824076,-6.049917772,1
7.337100729,-6.052556161,1
4.570984875,-3.407231092,3
0.928212946,8.284956591,2
3.661445555,3.6339919,0
1.2271665,8.076620386,2
7.841420891,-6.972019972,1
3.615325167,4.215715091,0
0.847136937,7.503282061,2
1.18602839,7.349601814,2
0.869721939,7.462602749,2
4.043600058,-3.761342429,3
8.853391955,-6.384535084,1
8.501290278,-7.313550597,1
-0.236105024,-5.344774175,4
4.110153532,-3.778653548,3
8.338746659,-6.621963405,1
4.366676952,-4.568095225,3
-0.63329847,-6.352589478,4
4.562500622,3.793154131,0
4.055908882,4.30589903,0
8.084170029,-6.404803485,1
4.145910926,-4.109623782,3
-0.333311234,-6.476720136,4
4.16612416,-3.760095664,3
4.514781311,-3.857920817,3
4.429807054,-3.824692772,3
0.72972554,7.534199691,2
5.413538556,-4.106238203,3
1.228289943,7.699200047,2
3.309542666,3.585663241,0
3.749512691,4.122259819,0
4.508485954,-3.9080509,3
8.01108072,-7.795520413,1
0.255813421,-5.835295053,4
7.920973979,-7.272226709,1
8.045753569,-6.558073396,1
2.534833863,3.550725368,0
7.420474526,-6.890951137,1
0.089695533,-5.927047457,4
3.289907832,4.907373445,0
1.003685999,7.323274073,2
3.671940575,-3.798492132,3
4.363958552,-3.847339975,3
8.629732713,-7.417972078,1
0.581006451,-5.872825562,4
4.287206274,-3.726252704,3
0.665824889,7.66921994,2
0.203140909,-6.308116193,4
4.45128398,-3.538065275,3
3.094707944,3.854924728,0
0.894928617,-6.63899422,4
4.194684621,4.202968552,0
-0.00116533,-6.183057343,4
4.578735652,-3.777453122,3
0.423861256,7.799807369,2
3.686097291,4.369296424,0
3.629419389,4.436630109,0
0.93341894,7.317186854,2
0.2927241,-6.334637229,4
3.782823075,-3.650863321,3
3.472787169,4.321099552,0
0.811127253,-6.839070969,4
4.970896292,-3.831696956,3
0.572563136,8.645757622,2
0.97722464,-6.001665641,4
3.252808997,3.448052685,0
8.296373987,-6.889831724,1
8.569188583,-6.954038136,1
7.125107948,-6.971564095,1
7.781805394,-7.217595861,1
0.910944847,-5.562328785,4
4.187627363,-3.915212248,3
3.592305894,3.939372927,0
-0.10456711,-6.212093092,4
4.384167301,-4.330900055,3
5.267439269,-3.524560469,3
3.571382105,-4.046903935,3
3.297280362,3.729571387,0
3.235646682,3.900547733,0
3.300644991,5.137739157,0
8.353061686,-6.908659806,1
7.975866259,-6.564384162,1
4.474802775,-3.957337929,3
0.037381284,-6.152504944,4
3.073745102,3.412973399,0
0.204833566,-6.023326979,4
4.279466472,-4.282078234,3
5.098926657,-4.157780815,3
-0.528761619,-6.464533791,4
4.434484386,-4.036339957,3
1.124846975,7.836012006,2
4.434521004,-3.872966374,3
8.517438395,-6.901093965,1
1.07537843,7.619536153,2
3.163862189,4.007113362,0
0.82235869,8.298549556,2
4.234646536,-4.135767192,3
8.584605576,-6.441675484,1
-0.193090642,-6.742229342,4
0.533137589,7.394962403,2
4.654016717,-4.381780443,3
8.148778253,-7.254375084,1
0.514085332,7.449183963,2
4.207333502,-3.942783035,3
4.706761566,-4.708850229,3
-0.220069842,-5.956682175,4
0.864709577,7.592704882,2
4.335805207,-3.885256002,3
4.650878424,-3.5616848,3
0.429566058,8.068687429,2
4.575857546,-3.814509863,3
0.740159806,8.215714757,2
3.088859659,3.808514316,0
1.2562079,-6.418123204,4
4.368609269,-3.348552257,3
4.695947497,-4.339383658,3
3.778339773,4.515357371,0
1.598789251,7.928127768,2
3.405611417,4.297354604,0
0.212252348,-6.992231066,4
3.845523271,4.283533673,0
9.20496271,-6.477661441,1
3.700902059,-4.507836568,3
4.71538516,-4.303121866,3
4.158864776,4.591133478,0
4.492494042,-3.45914387,3
0.976756488,8.091633907,2
0.900086122,7.713157173,2
0.386856379,-6.025841117,4
4.936274984,-4.444769481,3
4.292403062,-3.920786495,3
4.726981695,-4.059509728,3
8.012587343,-7.552856703,1
4.2182061,-3.435249604,3
7.739208779,-7.125201852,1
7.627848014,-6.688380709,1
4.578329764,-3.921295898,3
8.301567897,-6.67556628,1
7.11175814,-6.544006021,1
